        dist	         A_i	         B_i	         C_i	         D_i	           H	          OH	          pH	        gA_i	        gB_i	        gC_i	        gD_i	   potential	     current	        time	
  1.2500e-01	  1.0000e-96	  3.9770e-02	  1.3740e+01	  5.6079e+00	  1.5726e-09	  8.0445e+00	  1.1803e+01	  0.0000e+00	  8.8836e-01	  8.8836e-01	  8.8836e-01	  7.8827e+00	 -5.5762e-03	  7.4000e+01	
  1.7500e-01	  1.0000e-96	  1.0088e-02	  1.2975e+01	  6.5286e+00	  1.9660e-09	  6.4019e+00	  1.1706e+01	  0.0000e+00	  8.9090e-01	  8.9090e-01	  8.9090e-01	  1.1969e+01	 -5.5762e-03	  7.4000e+01	
  2.2500e-01	  1.0000e-96	  2.3314e-03	  1.2890e+01	  6.6275e+00	  2.0163e-09	  6.2385e+00	  1.1695e+01	  0.0000e+00	  8.9119e-01	  8.9119e-01	  8.9119e-01	  1.6531e+01	 -5.5762e-03	  7.4000e+01	
  2.7500e-01	  1.0000e-96	  5.3031e-04	  1.2172e+01	  7.4777e+00	  2.6731e-09	  4.6819e+00	  1.1573e+01	  0.0000e+00	  8.9368e-01	  8.9368e-01	  8.9368e-01	  2.1687e+01	 -5.5762e-03	  7.4000e+01	
  3.2500e-01	  1.0000e-96	  1.1803e-04	  1.1930e+01	  7.7440e+00	  2.9920e-09	  4.1755e+00	  1.1524e+01	  0.0000e+00	  8.9454e-01	  8.9454e-01	  8.9454e-01	  2.7710e+01	 -5.5762e-03	  7.4000e+01	
  3.7500e-01	  1.0000e-96	  2.1708e-05	  1.2072e+01	  7.5921e+00	  2.7955e-09	  4.4737e+00	  1.1554e+01	  0.0000e+00	  8.9403e-01	  8.9403e-01	  8.9403e-01	  3.3764e+01	 -5.5762e-03	  7.4000e+01	
  4.2500e-01	  1.0000e-96	  3.7949e-06	  1.2100e+01	  7.5420e+00	  2.7442e-09	  4.5583e+00	  1.1562e+01	  0.0000e+00	  8.9392e-01	  8.9392e-01	  8.9392e-01	  3.9845e+01	 -5.5762e-03	  7.4000e+01	
  4.7500e-01	  1.0000e-96	  8.4436e-07	  8.8023e+00	  8.5459e+00	  4.7817e-08	  2.5480e-01	  1.0320e+01	  0.0000e+00	  9.0697e-01	  9.0697e-01	  9.0697e-01	  4.8878e+01	 -5.5762e-03	  7.4000e+01	
  5.2500e-01	  1.0000e-96	  1.2164e-07	  5.8122e+00	  1.0584e+01	  4.7661e+00	  2.5947e-09	  2.3218e+00	  0.0000e+00	  8.9957e-01	  8.9957e-01	  8.9957e-01	  5.5079e+01	 -5.5762e-03	  7.4000e+01	
  5.7500e-01	  1.0000e-96	  1.2419e-08	  7.0060e+00	  1.0445e+01	  3.4083e+00	  3.6244e-09	  2.4675e+00	  0.0000e+00	  9.0013e-01	  9.0013e-01	  9.0013e-01	  5.9257e+01	 -5.5762e-03	  7.4000e+01	
  6.2500e-01	  1.0000e-96	  1.2310e-09	  1.0668e+01	  1.4105e+01	  3.3707e+00	  3.7623e-09	  2.4723e+00	  0.0000e+00	  8.8718e-01	  8.8718e-01	  8.8718e-01	  6.3804e+01	 -5.5762e-03	  7.4000e+01	
  6.7500e-01	  1.0000e-96	  8.5705e-11	  1.6379e+01	  6.9718e+00	  1.3493e-09	  9.5389e+00	  1.1870e+01	  0.0000e+00	  8.7994e-01	  8.7994e-01	  8.7994e-01	  6.7544e+01	 -5.5762e-03	  7.4000e+01	
  7.2500e-01	  1.0000e-96	  8.2479e-12	  5.6135e+00	  6.3719e+00	  6.6775e-01	  1.7814e-08	  3.1754e+00	  0.0000e+00	  9.1891e-01	  9.1891e-01	  9.1891e-01	  7.2794e+01	 -5.5762e-03	  7.4000e+01	
  7.7500e-01	  1.0000e-96	  7.6905e-13	  8.3222e+00	  1.4604e+01	  6.0803e+00	  2.0924e-09	  2.2161e+00	  0.0000e+00	  8.8561e-01	  8.8561e-01	  8.8561e-01	  7.7644e+01	 -5.5762e-03	  7.4000e+01	
  8.2500e-01	  1.0000e-96	  4.6586e-14	  1.6140e+01	  8.7140e+00	  1.6270e-09	  7.9161e+00	  1.1789e+01	  0.0000e+00	  8.7960e-01	  8.7960e-01	  8.7960e-01	  8.0870e+01	 -5.5762e-03	  7.4000e+01	
  8.7500e-01	  1.0000e-96	  3.8139e-15	  1.2286e+01	  7.4835e+00	  2.4136e-09	  5.2041e+00	  1.1617e+01	  0.0000e+00	  8.9188e-01	  8.9188e-01	  8.9188e-01	  8.5162e+01	 -5.5762e-03	  7.4000e+01	
  9.2500e-01	  1.0000e-96	  3.9860e-16	  1.1957e+01	  7.7779e+00	  2.6921e-09	  4.6576e+00	  1.1570e+01	  0.0000e+00	  8.9276e-01	  8.9276e-01	  8.9276e-01	  9.0655e+01	 -5.5762e-03	  7.4000e+01	
  9.7500e-01	  1.0000e-96	  3.9669e-17	  1.1648e+01	  8.2626e+00	  3.2134e-09	  3.8942e+00	  1.1493e+01	  0.0000e+00	  8.9374e-01	  8.9374e-01	  8.9374e-01	  9.6734e+01	 -5.5762e-03	  7.4000e+01	
  2.5000e-02	  1.6636e-01	  4.5411e-01	  1.1936e+01	  6.0452e-01	  1.1451e-09	  1.0923e+01	  1.1941e+01	  8.9393e-01	  8.9393e-01	  8.9393e-01	  8.9393e-01	  1.5174e+00	 -5.6289e-03	  7.5000e+01	
  7.5000e-02	  1.0000e-96	  1.5571e-01	  1.4830e+01	  4.2370e+00	  1.2306e-09	  1.0353e+01	  1.1910e+01	  0.0000e+00	  8.8491e-01	  8.8491e-01	  8.8491e-01	  4.5308e+00	 -5.6289e-03	  7.5000e+01	
  1.2500e-01	  1.0000e-96	  4.1729e-02	  1.3801e+01	  5.5349e+00	  1.5483e-09	  8.1742e+00	  1.1810e+01	  0.0000e+00	  8.8817e-01	  8.8817e-01	  8.8817e-01	  7.8732e+00	 -5.6289e-03	  7.5000e+01	
  1.7500e-01	  1.0000e-96	  1.0751e-02	  1.3015e+01	  6.4818e+00	  1.9410e-09	  6.4861e+00	  1.1712e+01	  0.0000e+00	  8.9077e-01	  8.9077e-01	  8.9077e-01	  1.1947e+01	 -5.6289e-03	  7.5000e+01	
  2.2500e-01	  1.0000e-96	  2.5206e-03	  1.2936e+01	  6.5731e+00	  1.9855e-09	  6.3371e+00	  1.1702e+01	  0.0000e+00	  8.9103e-01	  8.9103e-01	  8.9103e-01	  1.6497e+01	 -5.6289e-03	  7.5000e+01	
  2.7500e-01	  1.0000e-96	  5.7873e-04	  1.2246e+01	  7.3912e+00	  2.5861e-09	  4.8419e+00	  1.1587e+01	  0.0000e+00	  8.9342e-01	  8.9342e-01	  8.9342e-01	  2.1604e+01	 -5.6289e-03	  7.5000e+01	
  3.2500e-01	  1.0000e-96	  1.3171e-04	  1.1940e+01	  7.7332e+00	  2.9782e-09	  4.1953e+00	  1.1526e+01	  0.0000e+00	  8.9451e-01	  8.9451e-01	  8.9451e-01	  2.7600e+01	 -5.6289e-03	  7.5000e+01	
  3.7500e-01	  1.0000e-96	  2.4876e-05	  1.2056e+01	  7.6108e+00	  2.8177e-09	  4.4379e+00	  1.1550e+01	  0.0000e+00	  8.9409e-01	  8.9409e-01	  8.9409e-01	  3.3707e+01	 -5.6289e-03	  7.5000e+01	
  4.2500e-01	  1.0000e-96	  4.2814e-06	  1.2330e+01	  7.2732e+00	  2.4777e-09	  5.0570e+00	  1.1606e+01	  0.0000e+00	  8.9311e-01	  8.9311e-01	  8.9311e-01	  3.9622e+01	 -5.6289e-03	  7.5000e+01	
  4.7500e-01	  1.0000e-96	  1.0109e-06	  8.3431e+00	  8.6768e+00	  3.3591e-01	  3.6231e-08	  3.4738e+00	  0.0000e+00	  9.0752e-01	  9.0752e-01	  9.0752e-01	  4.8913e+01	 -5.6289e-03	  7.5000e+01	
  5.2500e-01	  1.0000e-96	  1.4648e-07	  5.6418e+00	  1.0728e+01	  5.0799e+00	  2.4372e-09	  2.2941e+00	  0.0000e+00	  8.9901e-01	  8.9901e-01	  8.9901e-01	  5.5196e+01	 -5.6289e-03	  7.5000e+01	
  5.7500e-01	  1.0000e-96	  1.4670e-08	  7.1365e+00	  1.0325e+01	  3.1544e+00	  3.9125e-09	  2.5011e+00	  0.0000e+00	  9.0060e-01	  9.0060e-01	  9.0060e-01	  5.9378e+01	 -5.6289e-03	  7.5000e+01	
  6.2500e-01	  1.0000e-96	  1.4977e-09	  1.0752e+01	  1.4264e+01	  3.4415e+00	  3.6887e-09	  2.4632e+00	  0.0000e+00	  8.8668e-01	  8.8668e-01	  8.8668e-01	  6.4054e+01	 -5.6289e-03	  7.5000e+01	
  6.7500e-01	  1.0000e-96	  1.0585e-10	  1.6439e+01	  7.0134e+00	  1.3464e-09	  9.5633e+00	  1.1871e+01	  0.0000e+00	  8.7975e-01	  8.7975e-01	  8.7975e-01	  6.7799e+01	 -5.6289e-03	  7.5000e+01	
  7.2500e-01	  1.0000e-96	  1.0276e-11	  5.4008e+00	  6.2339e+00	  7.3878e-01	  1.6077e-08	  3.1315e+00	  0.0000e+00	  9.1967e-01	  9.1967e-01	  9.1967e-01	  7.3042e+01	 -5.6289e-03	  7.5000e+01	
  7.7500e-01	  1.0000e-96	  9.5400e-13	  8.3740e+00	  1.4720e+01	  6.1320e+00	  2.0763e-09	  2.2124e+00	  0.0000e+00	  8.8525e-01	  8.8525e-01	  8.8525e-01	  7.7862e+01	 -5.6289e-03	  7.5000e+01	
  8.2500e-01	  1.0000e-96	  5.7522e-14	  1.6327e+01	  8.7426e+00	  1.5925e-09	  8.0975e+00	  1.1798e+01	  0.0000e+00	  8.7901e-01	  8.7901e-01	  8.7901e-01	  8.1071e+01	 -5.6289e-03	  7.5000e+01	
  8.7500e-01	  1.0000e-96	  4.6789e-15	  1.2337e+01	  7.4201e+00	  2.3563e-09	  5.3333e+00	  1.1628e+01	  0.0000e+00	  8.9166e-01	  8.9166e-01	  8.9166e-01	  8.5313e+01	 -5.6289e-03	  7.5000e+01	
  9.2500e-01	  1.0000e-96	  4.9010e-16	  1.2003e+01	  7.7169e+00	  2.6231e-09	  4.7823e+00	  1.1581e+01	  0.0000e+00	  8.9254e-01	  8.9254e-01	  8.9254e-01	  9.0746e+01	 -5.6289e-03	  7.5000e+01	
  9.7500e-01	  1.0000e-96	  4.9258e-17	  1.1686e+01	  8.2174e+00	  3.1355e-09	  3.9925e+00	  1.1504e+01	  0.0000e+00	  8.9355e-01	  8.9355e-01	  8.9355e-01	  9.6763e+01	 -5.6289e-03	  7.5000e+01	
  2.5000e-02	  1.6627e-01	  4.6263e-01	  1.1969e+01	  5.3895e-01	  1.1365e-09	  1.1008e+01	  1.1944e+01	  8.9382e-01	  8.9382e-01	  8.9382e-01	  8.9382e-01	  1.5434e+00	 -5.7679e-03	  7.6000e+01	
  7.5000e-02	  1.0000e-96	  1.6113e-01	  1.4896e+01	  4.1546e+00	  1.2148e-09	  1.0492e+01	  1.1915e+01	  0.0000e+00	  8.8471e-01	  8.8471e-01	  8.8471e-01	  4.6022e+00	 -5.7679e-03	  7.6000e+01	
  1.2500e-01	  1.0000e-96	  4.3772e-02	  1.3863e+01	  5.4608e+00	  1.5244e-09	  8.3056e+00	  1.1817e+01	  0.0000e+00	  8.8797e-01	  8.8797e-01	  8.8797e-01	  7.9844e+00	 -5.7679e-03	  7.6000e+01	
  1.7500e-01	  1.0000e-96	  1.1452e-02	  1.3055e+01	  6.4340e+00	  1.9162e-09	  6.5718e+00	  1.1718e+01	  0.0000e+00	  8.9063e-01	  8.9063e-01	  8.9063e-01	  1.2108e+01	 -5.7679e-03	  7.6000e+01	
  2.2500e-01	  1.0000e-96	  2.7249e-03	  1.2980e+01	  6.5213e+00	  1.9573e-09	  6.4306e+00	  1.1708e+01	  0.0000e+00	  8.9088e-01	  8.9088e-01	  8.9088e-01	  1.6716e+01	 -5.7679e-03	  7.6000e+01	
  2.7500e-01	  1.0000e-96	  6.3120e-04	  1.2323e+01	  7.3024e+00	  2.5026e-09	  5.0063e+00	  1.1602e+01	  0.0000e+00	  8.9315e-01	  8.9315e-01	  8.9315e-01	  2.1855e+01	 -5.7679e-03	  7.6000e+01	
  3.2500e-01	  1.0000e-96	  1.4667e-04	  1.1958e+01	  7.7124e+00	  2.9515e-09	  4.2337e+00	  1.1530e+01	  0.0000e+00	  8.9444e-01	  8.9444e-01	  8.9444e-01	  2.7907e+01	 -5.7679e-03	  7.6000e+01	
  3.7500e-01	  1.0000e-96	  2.8532e-05	  1.2020e+01	  7.6521e+00	  2.8675e-09	  4.3598e+00	  1.1542e+01	  0.0000e+00	  8.9422e-01	  8.9422e-01	  8.9422e-01	  3.4173e+01	 -5.7679e-03	  7.6000e+01	
  4.2500e-01	  1.0000e-96	  4.8447e-06	  1.2487e+01	  7.0481e+00	  2.3056e-09	  5.4405e+00	  1.1637e+01	  0.0000e+00	  8.9256e-01	  8.9256e-01	  8.9256e-01	  4.0012e+01	 -5.7679e-03	  7.6000e+01	
  4.7500e-01	  1.0000e-96	  1.1844e-06	  7.9209e+00	  8.7712e+00	  8.5265e-01	  1.4286e-08	  3.0692e+00	  0.0000e+00	  9.0710e-01	  9.0710e-01	  9.0710e-01	  4.8612e+01	 -5.7679e-03	  7.6000e+01	
  5.2500e-01	  1.0000e-96	  1.7460e-07	  5.5120e+00	  1.0845e+01	  5.3261e+00	  2.3267e-09	  2.2736e+00	  0.0000e+00	  8.9856e-01	  8.9856e-01	  8.9856e-01	  5.4591e+01	 -5.7679e-03	  7.6000e+01	
  5.7500e-01	  1.0000e-96	  1.7423e-08	  7.2846e+00	  1.0190e+01	  2.8664e+00	  4.3008e-09	  2.5427e+00	  0.0000e+00	  9.0114e-01	  9.0114e-01	  9.0114e-01	  5.8852e+01	 -5.7679e-03	  7.6000e+01	
  6.2500e-01	  1.0000e-96	  1.8276e-09	  1.0825e+01	  1.4439e+01	  3.5398e+00	  3.5902e-09	  2.4510e+00	  0.0000e+00	  8.8613e-01	  8.8613e-01	  8.8613e-01	  6.3739e+01	 -5.7679e-03	  7.6000e+01	
  6.7500e-01	  1.0000e-96	  1.3072e-10	  1.6494e+01	  7.0614e+00	  1.3450e-09	  9.5761e+00	  1.1871e+01	  0.0000e+00	  8.7958e-01	  8.7958e-01	  8.7958e-01	  6.7541e+01	 -5.7679e-03	  7.6000e+01	
  7.2500e-01	  1.0000e-96	  1.2817e-11	  5.1839e+00	  6.0941e+00	  8.1172e-01	  1.4610e-08	  3.0906e+00	  0.0000e+00	  9.2045e-01	  9.2045e-01	  9.2045e-01	  7.2860e+01	 -5.7679e-03	  7.6000e+01	
  7.7500e-01	  1.0000e-96	  1.1868e-12	  8.4332e+00	  1.4834e+01	  6.1741e+00	  2.0636e-09	  2.2094e+00	  0.0000e+00	  8.8490e-01	  8.8490e-01	  8.8490e-01	  7.7732e+01	 -5.7679e-03	  7.6000e+01	
  8.2500e-01	  1.0000e-96	  7.1240e-14	  1.6514e+01	  8.7761e+00	  1.5603e-09	  8.2743e+00	  1.1807e+01	  0.0000e+00	  8.7842e-01	  8.7842e-01	  8.7842e-01	  8.0975e+01	 -5.7679e-03	  7.6000e+01	
  8.7500e-01	  1.0000e-96	  5.7521e-15	  1.2386e+01	  7.3588e+00	  2.3031e-09	  5.4589e+00	  1.1638e+01	  0.0000e+00	  8.9144e-01	  8.9144e-01	  8.9144e-01	  8.5237e+01	 -5.7679e-03	  7.6000e+01	
  9.2500e-01	  1.0000e-96	  6.0286e-16	  1.2050e+01	  7.6553e+00	  2.5568e-09	  4.9084e+00	  1.1592e+01	  0.0000e+00	  8.9231e-01	  8.9231e-01	  8.9231e-01	  9.0695e+01	 -5.7679e-03	  7.6000e+01	
  9.7500e-01	  1.0000e-96	  6.1090e-17	  1.1724e+01	  8.1713e+00	  3.0599e-09	  4.0926e+00	  1.1514e+01	  0.0000e+00	  8.9336e-01	  8.9336e-01	  8.9336e-01	  9.6744e+01	 -5.7679e-03	  7.6000e+01	
  2.5000e-02	  1.6610e-01	  4.7130e-01	  1.2001e+01	  4.7428e-01	  1.1282e-09	  1.1092e+01	  1.1948e+01	  8.9370e-01	  8.9370e-01	  8.9370e-01	  8.9370e-01	  1.5736e+00	 -5.9240e-03	  7.7000e+01	
  7.5000e-02	  1.0000e-96	  1.6673e-01	  1.4963e+01	  4.0717e+00	  1.1993e-09	  1.0632e+01	  1.1921e+01	  0.0000e+00	  8.8451e-01	  8.8451e-01	  8.8451e-01	  4.6859e+00	 -5.9240e-03	  7.7000e+01	
  1.2500e-01	  1.0000e-96	  4.5907e-02	  1.3926e+01	  5.3855e+00	  1.5009e-09	  8.4390e+00	  1.1824e+01	  0.0000e+00	  8.8776e-01	  8.8776e-01	  8.8776e-01	  8.1164e+00	 -5.9240e-03	  7.7000e+01	
  1.7500e-01	  1.0000e-96	  1.2196e-02	  1.3096e+01	  6.3851e+00	  1.8915e-09	  6.6595e+00	  1.1723e+01	  0.0000e+00	  8.9049e-01	  8.9049e-01	  8.9049e-01	  1.2301e+01	 -5.9240e-03	  7.7000e+01	
  2.2500e-01	  1.0000e-96	  2.9459e-03	  1.3022e+01	  6.4720e+00	  1.9312e-09	  6.5193e+00	  1.1714e+01	  0.0000e+00	  8.9074e-01	  8.9074e-01	  8.9074e-01	  1.6980e+01	 -5.9240e-03	  7.7000e+01	
  2.7500e-01	  1.0000e-96	  6.8825e-04	  1.2400e+01	  7.2120e+00	  2.4231e-09	  5.1733e+00	  1.1616e+01	  0.0000e+00	  8.9288e-01	  8.9288e-01	  8.9288e-01	  2.2163e+01	 -5.9240e-03	  7.7000e+01	
  3.2500e-01	  1.0000e-96	  1.6301e-04	  1.1986e+01	  7.6791e+00	  2.9095e-09	  4.2957e+00	  1.1536e+01	  0.0000e+00	  8.9434e-01	  8.9434e-01	  8.9434e-01	  2.8276e+01	 -5.9240e-03	  7.7000e+01	
  3.7500e-01	  1.0000e-96	  3.2750e-05	  1.1970e+01	  7.7107e+00	  2.9409e-09	  4.2495e+00	  1.1532e+01	  0.0000e+00	  8.9439e-01	  8.9439e-01	  8.9439e-01	  3.4733e+01	 -5.9240e-03	  7.7000e+01	
  4.2500e-01	  1.0000e-96	  5.5183e-06	  1.2545e+01	  6.8901e+00	  2.2187e-09	  5.6559e+00	  1.1654e+01	  0.0000e+00	  8.9236e-01	  8.9236e-01	  8.9236e-01	  4.0590e+01	 -5.9240e-03	  7.7000e+01	
  4.7500e-01	  1.0000e-96	  1.3586e-06	  7.5527e+00	  8.8279e+00	  1.2776e+00	  9.5390e-09	  2.8936e+00	  0.0000e+00	  9.0684e-01	  9.0684e-01	  9.0684e-01	  4.8264e+01	 -5.9240e-03	  7.7000e+01	
  5.2500e-01	  1.0000e-96	  2.0476e-07	  5.4317e+00	  1.0917e+01	  5.4767e+00	  2.2640e-09	  2.2615e+00	  0.0000e+00	  8.9828e-01	  8.9828e-01	  8.9828e-01	  5.3802e+01	 -5.9240e-03	  7.7000e+01	
  5.7500e-01	  1.0000e-96	  2.0800e-08	  7.4485e+00	  1.0041e+01	  2.5477e+00	  4.8329e-09	  2.5938e+00	  0.0000e+00	  9.0174e-01	  9.0174e-01	  9.0174e-01	  5.8200e+01	 -5.9240e-03	  7.7000e+01	
  6.2500e-01	  1.0000e-96	  2.2396e-09	  1.0882e+01	  1.4631e+01	  3.6706e+00	  3.4665e-09	  2.4353e+00	  0.0000e+00	  8.8553e-01	  8.8553e-01	  8.8553e-01	  6.3324e+01	 -5.9240e-03	  7.7000e+01	
  6.7500e-01	  1.0000e-96	  1.6150e-10	  1.6544e+01	  7.1155e+00	  1.3451e-09	  9.5790e+00	  1.1871e+01	  0.0000e+00	  8.7942e-01	  8.7942e-01	  8.7942e-01	  6.7185e+01	 -5.9240e-03	  7.7000e+01	
  7.2500e-01	  1.0000e-96	  1.6013e-11	  4.9627e+00	  5.9519e+00	  8.8636e-01	  1.3358e-08	  3.0524e+00	  0.0000e+00	  9.2126e-01	  9.2126e-01	  9.2126e-01	  7.2600e+01	 -5.9240e-03	  7.7000e+01	
  7.7500e-01	  1.0000e-96	  1.4813e-12	  8.5003e+00	  1.4947e+01	  6.2065e+00	  2.0542e-09	  2.2072e+00	  0.0000e+00	  8.8455e-01	  8.8455e-01	  8.8455e-01	  7.7540e+01	 -5.9240e-03	  7.7000e+01	
  8.2500e-01	  1.0000e-96	  8.8553e-14	  1.6701e+01	  8.8148e+00	  1.5303e-09	  8.4468e+00	  1.1815e+01	  0.0000e+00	  8.7784e-01	  8.7784e-01	  8.7784e-01	  8.0827e+01	 -5.9240e-03	  7.7000e+01	
  8.7500e-01	  1.0000e-96	  7.0917e-15	  1.2433e+01	  7.2996e+00	  2.2537e-09	  5.5810e+00	  1.1647e+01	  0.0000e+00	  8.9122e-01	  8.9122e-01	  8.9122e-01	  8.5123e+01	 -5.9240e-03	  7.7000e+01	
  9.2500e-01	  1.0000e-96	  7.4251e-16	  1.2097e+01	  7.5931e+00	  2.4933e-09	  5.0359e+00	  1.1603e+01	  0.0000e+00	  8.9209e-01	  8.9209e-01	  8.9209e-01	  9.0622e+01	 -5.9240e-03	  7.7000e+01	
  9.7500e-01	  1.0000e-96	  7.5734e-17	  1.1763e+01	  8.1243e+00	  2.9866e-09	  4.1948e+00	  1.1525e+01	  0.0000e+00	  8.9317e-01	  8.9317e-01	  8.9317e-01	  9.6716e+01	 -5.9240e-03	  7.7000e+01	
  2.5000e-02	  1.6588e-01	  4.8007e-01	  1.2034e+01	  4.1108e-01	  1.1201e-09	  1.1174e+01	  1.1951e+01	  8.9359e-01	  8.9359e-01	  8.9359e-01	  8.9359e-01	  1.5915e+00	 -6.0339e-03	  7.8000e+01	
  7.5000e-02	  1.0000e-96	  1.7247e-01	  1.5029e+01	  3.9889e+00	  1.1843e-09	  1.0771e+01	  1.1927e+01	  0.0000e+00	  8.8430e-01	  8.8430e-01	  8.8430e-01	  4.7324e+00	 -6.0339e-03	  7.8000e+01	
  1.2500e-01	  1.0000e-96	  4.8121e-02	  1.3989e+01	  5.3095e+00	  1.4781e-09	  8.5733e+00	  1.1830e+01	  0.0000e+00	  8.8756e-01	  8.8756e-01	  8.8756e-01	  8.1832e+00	 -6.0339e-03	  7.8000e+01	
  1.7500e-01	  1.0000e-96	  1.2979e-02	  1.3139e+01	  6.3353e+00	  1.8670e-09	  6.7489e+00	  1.1729e+01	  0.0000e+00	  8.9035e-01	  8.9035e-01	  8.9035e-01	  1.2393e+01	 -6.0339e-03	  7.8000e+01	
  2.2500e-01	  1.0000e-96	  3.1831e-03	  1.3061e+01	  6.4256e+00	  1.9074e-09	  6.6025e+00	  1.1720e+01	  0.0000e+00	  8.9061e-01	  8.9061e-01	  8.9061e-01	  1.7107e+01	 -6.0339e-03	  7.8000e+01	
  2.7500e-01	  1.0000e-96	  7.4986e-04	  1.2477e+01	  7.1222e+00	  2.3492e-09	  5.3391e+00	  1.1629e+01	  0.0000e+00	  8.9261e-01	  8.9261e-01	  8.9261e-01	  2.2295e+01	 -6.0339e-03	  7.8000e+01	
  3.2500e-01	  1.0000e-96	  1.8063e-04	  1.2027e+01	  7.6315e+00	  2.8516e-09	  4.3843e+00	  1.1545e+01	  0.0000e+00	  8.9419e-01	  8.9419e-01	  8.9419e-01	  2.8407e+01	 -6.0339e-03	  7.8000e+01	
  3.7500e-01	  1.0000e-96	  3.7553e-05	  1.1911e+01	  7.7785e+00	  3.0304e-09	  4.1222e+00	  1.1518e+01	  0.0000e+00	  8.9460e-01	  8.9460e-01	  8.9460e-01	  3.5009e+01	 -6.0339e-03	  7.8000e+01	
  4.2500e-01	  1.0000e-96	  6.3198e-06	  1.2535e+01	  6.7759e+00	  2.1785e-09	  5.7598e+00	  1.1662e+01	  0.0000e+00	  8.9239e-01	  8.9239e-01	  8.9239e-01	  4.0930e+01	 -6.0339e-03	  7.8000e+01	
  4.7500e-01	  1.0000e-96	  1.5420e-06	  7.2170e+00	  8.8643e+00	  1.6494e+00	  7.3911e-09	  2.7827e+00	  0.0000e+00	  9.0668e-01	  9.0668e-01	  9.0668e-01	  4.8056e+01	 -6.0339e-03	  7.8000e+01	
  5.2500e-01	  1.0000e-96	  2.3721e-07	  5.3900e+00	  1.0953e+01	  5.5524e+00	  2.2337e-09	  2.2555e+00	  0.0000e+00	  8.9814e-01	  8.9814e-01	  8.9814e-01	  5.3311e+01	 -6.0339e-03	  7.8000e+01	
  5.7500e-01	  1.0000e-96	  2.4901e-08	  7.6233e+00	  9.8812e+00	  2.2079e+00	  5.5694e-09	  2.6560e+00	  0.0000e+00	  9.0239e-01	  9.0239e-01	  9.0239e-01	  5.7871e+01	 -6.0339e-03	  7.8000e+01	
  6.2500e-01	  1.0000e-96	  2.7528e-09	  1.0922e+01	  1.4840e+01	  3.8371e+00	  3.3205e-09	  2.4160e+00	  0.0000e+00	  8.8488e-01	  8.8488e-01	  8.8488e-01	  6.3201e+01	 -6.0339e-03	  7.8000e+01	
  6.7500e-01	  1.0000e-96	  1.9937e-10	  1.6591e+01	  7.1748e+00	  1.3462e-09	  9.5739e+00	  1.1871e+01	  0.0000e+00	  8.7926e-01	  8.7926e-01	  8.7926e-01	  6.7081e+01	 -6.0339e-03	  7.8000e+01	
  7.2500e-01	  1.0000e-96	  2.0000e-11	  4.7391e+00	  5.8083e+00	  9.6158e-01	  1.2293e-08	  3.0170e+00	  0.0000e+00	  9.2208e-01	  9.2208e-01	  9.2208e-01	  7.2549e+01	 -6.0339e-03	  7.8000e+01	
  7.7500e-01	  1.0000e-96	  1.8516e-12	  8.5750e+00	  1.5058e+01	  6.2285e+00	  2.0484e-09	  2.2056e+00	  0.0000e+00	  8.8422e-01	  8.8422e-01	  8.8422e-01	  7.7522e+01	 -6.0339e-03	  7.8000e+01	
  8.2500e-01	  1.0000e-96	  1.1032e-13	  1.6886e+01	  8.8583e+00	  1.5025e-09	  8.6131e+00	  1.1823e+01	  0.0000e+00	  8.7726e-01	  8.7726e-01	  8.7726e-01	  8.0832e+01	 -6.0339e-03	  7.8000e+01	
  8.7500e-01	  1.0000e-96	  8.7577e-15	  1.2478e+01	  7.2431e+00	  2.2083e-09	  5.6981e+00	  1.1656e+01	  0.0000e+00	  8.9102e-01	  8.9102e-01	  8.9102e-01	  8.5128e+01	 -6.0339e-03	  7.8000e+01	
  9.2500e-01	  1.0000e-96	  9.1465e-16	  1.2144e+01	  7.5311e+00	  2.4329e-09	  5.1631e+00	  1.1614e+01	  0.0000e+00	  8.9186e-01	  8.9186e-01	  8.9186e-01	  9.0626e+01	 -6.0339e-03	  7.8000e+01	
  9.7500e-01	  1.0000e-96	  9.3739e-17	  1.1802e+01	  8.0767e+00	  2.9160e-09	  4.2980e+00	  1.1535e+01	  0.0000e+00	  8.9297e-01	  8.9297e-01	  8.9297e-01	  9.6716e+01	 -6.0339e-03	  7.8000e+01	
  2.5000e-02	  1.6564e-01	  4.8894e-01	  1.2067e+01	  3.4964e-01	  1.1124e-09	  1.1255e+01	  1.1954e+01	  8.9347e-01	  8.9347e-01	  8.9347e-01	  8.9347e-01	  1.6027e+00	 -6.1183e-03	  7.9000e+01	
  7.5000e-02	  1.0000e-96	  1.7833e-01	  1.5095e+01	  3.9065e+00	  1.1698e-09	  1.0909e+01	  1.1932e+01	  0.0000e+00	  8.8410e-01	  8.8410e-01	  8.8410e-01	  4.7587e+00	 -6.1183e-03	  7.9000e+01	
  1.2500e-01	  1.0000e-96	  5.0405e-02	  1.4052e+01	  5.2334e+00	  1.4559e-09	  8.7076e+00	  1.1837e+01	  0.0000e+00	  8.8736e-01	  8.8736e-01	  8.8736e-01	  8.2148e+00	 -6.1183e-03	  7.9000e+01	
